transaction_id,customer_id,purchase_date,amount,quantity,product_category,payment_method,discount_applied,source,age,location,customer_segment,registration_date,category_name,avg_price,inventory,last_updated,total_spending,spending_quartile,is_high_value,year,month,quarter,day_of_week,is_weekend,is_holiday_season,first_purchase_date,last_purchase_date,customer_age_days,recency_days,purchase_frequency,frequency_category,category_beauty,category_books,category_clothing,category_electronics,category_groceries,category_home  garden,category_sports,category_toys,rfm_recency,rfm_frequency,rfm_monetary
891.0,CUST_00374,2025-12-31 05:22:02.996651,70.13,2.0,sports,Debit Card,True,transactions,,,,,,,,,295.04,Q2,0,2025,12,4,Wednesday,0,1,2025-10-31 05:22:02.997378,2026-08-07 05:22:02.993828,60,0,3,Occasional,False,False,False,False,False,False,True,False,0,3,295.04
892.0,CUST_00303,2026-05-23 05:22:02.996657,114.23,5.0,electronics,Credit Card,False,transactions,,,,,,,,,311.05,Q3,0,2026,5,2,Saturday,1,0,2026-04-19 05:22:03.001067,2026-06-25 05:22:02.993227,33,43,4,Occasional,False,False,False,True,False,False,False,False,43,4,311.05
893.0,CUST_00241,2025-11-22 05:22:02.996662,96.86,1.0,groceries,Wallet,True,transactions,,,,,,,,,854.38,Q3,0,2025,11,4,Saturday,1,1,2025-11-22 05:22:02.996662,2026-07-21 05:22:03.002838,0,16,7,Regular,False,False,False,False,True,False,False,False,16,7,854.38
895.0,CUST_00209,2026-04-18 05:22:02.996673,15.24,2.0,beauty,Credit Card,False,transactions,,,,,,,,,599.54,Q1,0,2026,4,2,Saturday,1,0,2025-08-25 05:22:02.998051,2026-04-23 05:22:03.002142,235,105,8,Regular,True,False,False,False,False,False,False,False,105,8,599.54
896.0,CUST_00343,2026-03-04 05:22:02.996678,214.35,2.0,toys,Credit Card,True,transactions,,,,,,,,,1101.07,Q4,1,2026,3,1,Wednesday,0,0,2025-11-09 05:22:02.992646,2026-07-29 05:22:02.995660,115,9,9,Regular,False,False,False,False,False,False,False,True,9,9,1101.07
897.0,CUST_00238,2026-05-29 05:22:02.996683,123.53,4.0,home  garden,PayPal,False,transactions,,,,,,,,,457.98,Q3,0,2026,5,2,Friday,0,0,2025-10-28 05:22:02.998076,2026-05-29 05:22:02.996683,212,70,4,Occasional,False,False,False,False,False,True,False,False,70,4,457.98
898.0,CUST_00361,2025-09-17 05:22:02.996689,75.27,1.0,clothing,PayPal,False,transactions,,,,,,,,,350.48,Q2,0,2025,9,3,Wednesday,0,0,2025-09-17 05:22:02.996689,2026-04-28 05:22:02.994047,0,101,5,Occasional,False,False,True,False,False,False,False,False,101,5,350.48
899.0,CUST_00152,2026-01-01 05:22:02.996694,29.43,3.0,sports,Credit Card,False,transactions,,,,,,,,,940.64,Q1,0,2026,1,1,Thursday,0,0,2025-09-11 05:22:02.993442,2026-06-16 05:22:02.999768,112,52,9,Regular,False,False,False,False,False,False,True,False,52,9,940.64
900.0,CUST_00172,2026-07-10 05:22:02.996700,177.51,5.0,beauty,Credit Card,False,transactions,,,,,,,,,614.76,Q4,1,2026,7,3,Friday,0,0,2025-12-13 05:22:03.002290,2026-07-10 05:22:02.996700,208,28,5,Occasional,True,False,False,False,False,False,False,False,28,5,614.76
901.0,CUST_00239,2025-09-25 05:22:02.996705,80.78,1.0,beauty,Credit Card,False,transactions,,,,,,,,,288.34000000000003,Q2,0,2025,9,3,Thursday,0,0,2025-09-25 05:22:02.996705,2026-03-03 05:22:02.992717,0,157,3,Occasional,True,False,False,False,False,False,False,False,157,3,288.34000000000003
902.0,CUST_00397,2026-04-25 05:22:02.996716,66.51,2.0,beauty,Credit Card,False,transactions,,,,,,,,,500.53000000000003,Q2,0,2026,4,2,Saturday,1,0,2026-01-25 05:22:03.000063,2026-05-31 05:22:02.993410,89,68,8,Regular,True,False,False,False,False,False,False,False,68,8,500.53000000000003
903.0,CUST_00378,2025-10-14 05:22:02.996722,95.09,2.0,sports,PayPal,False,transactions,,,,,,,,,562.15,Q3,0,2025,10,4,Tuesday,0,0,2025-08-12 05:22:02.995025,2026-06-01 05:22:03.001851,63,66,4,Occasional,False,False,False,False,False,False,True,False,66,4,562.15
904.0,CUST_00217,2026-03-19 05:22:02.996727,100.08,1.0,clothing,Wallet,False,transactions,,,,,,,,,716.43,Q3,0,2026,3,1,Thursday,0,0,2025-10-16 05:22:02.997746,2026-07-27 05:22:02.997724,153,11,8,Regular,False,False,True,False,False,False,False,False,11,8,716.43
905.0,CUST_00270,2026-06-06 05:22:02.996732,36.58,4.0,books,PayPal,True,transactions,,,,,,,,,199.29000000000002,Q1,0,2026,6,2,Saturday,1,0,2025-09-05 05:22:02.995462,2026-06-06 05:22:02.996732,274,62,3,Occasional,False,True,False,False,False,False,False,False,62,3,199.29000000000002
906.0,CUST_00485,2025-08-18 05:22:02.996741,68.31,1.0,sports,Wallet,False,transactions,,,,,,,,,505.88,Q2,0,2025,8,3,Monday,0,0,2025-08-18 05:22:02.996741,2026-07-05 05:22:03.002436,0,32,6,Regular,False,False,False,False,False,False,True,False,32,6,505.88
907.0,CUST_00201,2026-05-08 05:22:02.996746,176.91,3.0,clothing,PayPal,False,transactions,,,,,,,,,364.64,Q4,1,2026,5,2,Friday,0,0,2025-10-10 05:22:03.000638,2026-05-13 05:22:02.998747,209,86,3,Occasional,False,False,True,False,False,False,False,False,86,3,364.64
908.0,CUST_00076,2025-11-26 05:22:02.996752,81.93,2.0,sports,Credit Card,False,transactions,,,,,,,,,703.08,Q2,0,2025,11,4,Wednesday,0,1,2025-09-30 05:22:03.002109,2026-07-10 05:22:02.995884,56,28,8,Regular,False,False,False,False,False,False,True,False,28,8,703.08
909.0,CUST_00497,2025-08-23 05:22:02.996757,56.98,5.0,home  garden,Wallet,False,transactions,,,,,,,,,279.36,Q1,0,2025,8,3,Saturday,1,0,2025-08-23 05:22:02.996757,2026-04-16 05:22:02.999336,0,113,4,Occasional,False,False,False,False,False,True,False,False,113,4,279.36
910.0,CUST_00331,2026-07-28 05:22:02.996765,79.16,3.0,sports,Debit Card,True,transactions,,,,,,,,,922.5600000000001,Q2,0,2026,7,3,Tuesday,0,0,2025-08-17 05:22:02.999884,2026-07-28 05:22:02.996765,344,10,8,Regular,False,False,False,False,False,False,True,False,10,8,922.5600000000001
911.0,CUST_00267,2025-09-11 05:22:02.996773,104.43,3.0,groceries,PayPal,False,transactions,,,,,,,,,758.0699999999999,Q3,0,2025,9,3,Thursday,0,0,2025-09-11 05:22:02.996773,2026-06-04 05:22:03.001316,0,64,6,Regular,False,False,False,False,True,False,False,False,64,6,758.0699999999999
912.0,CUST_00341,2025-08-16 05:22:02.996781,90.75,5.0,toys,Debit Card,True,transactions,,,,,,,,,426.43,Q2,0,2025,8,3,Saturday,1,0,2025-08-16 05:22:02.996781,2026-04-02 05:22:02.998865,0,127,3,Occasional,False,False,False,False,False,False,False,True,127,3,426.43
913.0,CUST_00157,2026-05-12 05:22:02.996787,111.55,3.0,sports,PayPal,True,transactions,,,,,,,,,354.06,Q3,0,2026,5,2,Tuesday,0,0,2025-08-17 05:22:02.994757,2026-05-14 05:22:02.994252,268,85,3,Occasional,False,False,False,False,False,False,True,False,85,3,354.06
914.0,CUST_00025,2026-05-24 05:22:02.996792,72.17,3.0,books,Debit Card,False,transactions,,,,,,,,,203.23000000000002,Q2,0,2026,5,2,Sunday,1,0,2026-01-18 05:22:03.000393,2026-05-24 05:22:02.996792,125,75,3,Occasional,False,True,False,False,False,False,False,False,75,3,203.23000000000002
915.0,CUST_00083,2025-08-08 05:22:02.996797,91.58,5.0,books,Debit Card,True,transactions,,,,,,,,,433.8299999999999,Q2,0,2025,8,3,Friday,0,0,2025-08-08 05:22:02.996797,2026-02-22 05:22:03.002624,0,165,4,Occasional,False,True,False,False,False,False,False,False,165,4,433.8299999999999
916.0,CUST_00355,2025-08-31 05:22:02.996806,77.25,2.0,home  garden,Credit Card,True,transactions,,,,,,,,,768.64,Q2,0,2025,8,3,Sunday,1,0,2025-08-31 05:22:02.996370,2026-06-04 05:22:03.000284,0,64,6,Regular,False,False,False,False,False,True,False,False,64,6,768.64
917.0,CUST_00295,2026-06-04 05:22:02.996811,120.98,4.0,books,Debit Card,False,transactions,,,,,,,,,742.64,Q3,0,2026,6,2,Thursday,0,0,2025-12-31 05:22:02.992052,2026-08-06 05:22:02.996409,155,1,6,Regular,False,True,False,False,False,False,False,False,1,6,742.64
918.0,CUST_00018,2025-09-01 05:22:02.996816,95.86,3.0,beauty,Wallet,False,transactions,,,,,,,,,304.9,Q3,0,2025,9,3,Monday,0,0,2025-09-01 05:22:02.996816,2026-03-15 05:22:02.995494,0,145,4,Occasional,True,False,False,False,False,False,False,False,145,4,304.9
919.0,CUST_00084,2025-11-07 05:22:02.996821,33.13,3.0,clothing,Wallet,True,transactions,,,,,,,,,305.47,Q1,0,2025,11,4,Friday,0,1,2025-09-11 05:22:02.995273,2026-03-01 05:22:02.991198,57,159,3,Occasional,False,False,True,False,False,False,False,False,159,3,305.47
920.0,CUST_00394,2026-05-25 05:22:02.996826,119.92,4.0,beauty,PayPal,False,transactions,,,,,,,,,602.33,Q3,0,2026,5,2,Monday,0,0,2026-02-21 05:22:03.002731,2026-08-04 05:22:02.997832,92,3,6,Regular,True,False,False,False,False,False,False,False,3,6,602.33
921.0,CUST_00152,2025-12-08 05:22:02.996832,121.17,3.0,home  garden,Wallet,False,transactions,,,,,,,,,940.64,Q3,0,2025,12,4,Monday,0,1,2025-09-11 05:22:02.993442,2026-06-16 05:22:02.999768,88,52,9,Regular,False,False,False,False,False,True,False,False,52,9,940.64
924.0,CUST_00329,2026-04-30 05:22:02.996848,129.07,5.0,sports,PayPal,False,transactions,,,,,,,,,784.36,Q3,0,2026,4,2,Thursday,0,0,2025-08-30 05:22:02.999235,2026-07-19 05:22:02.998848,242,19,7,Regular,False,False,False,False,False,False,True,False,19,7,784.36
925.0,CUST_00043,2025-11-05 05:22:02.996853,86.03,4.0,clothing,Wallet,False,transactions,,,,,,,,,421.98,Q2,0,2025,11,4,Wednesday,0,1,2025-11-05 05:22:02.996853,2026-08-01 05:22:03.003062,0,5,5,Occasional,False,False,True,False,False,False,False,False,5,5,421.98
926.0,CUST_00163,2025-10-03 05:22:02.996858,54.83,5.0,electronics,PayPal,False,transactions,,,,,,,,,821.9399999999999,Q1,0,2025,10,4,Friday,0,0,2025-08-09 05:22:02.997491,2026-06-10 05:22:03.000108,54,58,9,Regular,False,False,False,True,False,False,False,False,58,9,821.9399999999999
927.0,CUST_00367,2026-01-01 05:22:02.996864,100.95,3.0,groceries,PayPal,False,transactions,,,,,,,,,817.11,Q3,0,2026,1,1,Thursday,0,0,2025-11-19 05:22:03.002354,2026-07-24 05:22:02.999103,42,14,8,Regular,False,False,False,False,True,False,False,False,14,8,817.11
928.0,CUST_00158,2025-12-22 05:22:02.996869,48.62,5.0,clothing,Wallet,True,transactions,,,,,,,,,550.55,Q1,0,2025,12,4,Monday,0,1,2025-10-16 05:22:02.994959,2026-06-04 05:22:02.996999,67,64,4,Occasional,False,False,True,False,False,False,False,False,64,4,550.55
929.0,CUST_00213,2025-12-24 05:22:02.996877,176.77,3.0,home  garden,Wallet,True,transactions,,,,,,,,,309.11,Q4,1,2025,12,4,Wednesday,0,1,2025-12-24 05:22:02.996877,2026-07-07 05:22:02.991137,0,31,3,Occasional,False,False,False,False,False,True,False,False,31,3,309.11
930.0,CUST_00213,2026-05-28 05:22:02.996882,19.33,5.0,clothing,PayPal,False,transactions,,,,,,,,,309.11,Q1,0,2026,5,2,Thursday,0,0,2025-12-24 05:22:02.996877,2026-07-07 05:22:02.991137,155,31,3,Occasional,False,False,True,False,False,False,False,False,31,3,309.11
931.0,CUST_00445,2025-11-12 05:22:02.996888,154.31,3.0,clothing,Wallet,False,transactions,,,,,,,,,481.37,Q4,1,2025,11,4,Wednesday,0,1,2025-08-25 05:22:02.995170,2025-12-24 05:22:02.994588,79,226,5,Occasional,False,False,True,False,False,False,False,False,226,5,481.37
934.0,CUST_00022,2026-03-06 05:22:02.996903,44.82,5.0,books,Wallet,False,transactions,,,,,,,,,548.63,Q1,0,2026,3,1,Friday,0,0,2025-10-14 05:22:02.995349,2026-03-06 05:22:02.996903,143,154,4,Occasional,False,True,False,False,False,False,False,False,154,4,548.63
935.0,CUST_00406,2026-08-06 05:22:02.996909,30.54,2.0,books,Wallet,False,transactions,,,,,,,,,178.03,Q1,0,2026,8,3,Thursday,0,0,2025-12-02 05:22:03.001469,2026-08-06 05:22:02.996909,246,1,4,Occasional,False,True,False,False,False,False,False,False,1,4,178.03
936.0,CUST_00341,2026-03-13 05:22:02.996916,223.96,4.0,home  garden,Debit Card,False,transactions,,,,,,,,,426.43,Q4,1,2026,3,1,Friday,0,0,2025-08-16 05:22:02.996781,2026-04-02 05:22:02.998865,209,127,3,Occasional,False,False,False,False,False,True,False,False,127,3,426.43
937.0,CUST_00392,2026-03-19 05:22:02.996922,140.21,4.0,clothing,PayPal,False,transactions,,,,,,,,,705.46,Q3,0,2026,3,1,Thursday,0,0,2025-10-17 05:22:02.991142,2026-05-31 05:22:03.003244,153,67,7,Regular,False,False,True,False,False,False,False,False,67,7,705.46
938.0,CUST_00290,2025-12-27 05:22:02.996927,83.26,3.0,toys,Credit Card,False,transactions,,,,,,,,,616.6,Q2,0,2025,12,4,Saturday,1,1,2025-09-04 05:22:02.994815,2026-05-23 05:22:02.995583,114,76,6,Regular,False,False,False,False,False,False,False,True,76,6,616.6
939.0,CUST_00376,2025-10-17 05:22:02.996932,149.2,1.0,books,Credit Card,False,transactions,,,,,,,,,832.61,Q4,1,2025,10,4,Friday,0,0,2025-10-17 05:22:02.996932,2026-06-17 05:22:03.002037,0,50,7,Regular,False,True,False,False,False,False,False,False,50,7,832.61
940.0,CUST_00237,2025-08-18 05:22:02.996938,47.9,2.0,beauty,PayPal,False,transactions,,,,,,,,,252.44,Q1,0,2025,8,3,Monday,0,0,2025-08-10 05:22:02.993121,2026-02-14 05:22:02.998591,8,174,4,Occasional,True,False,False,False,False,False,False,False,174,4,252.44
941.0,CUST_00326,2026-02-06 05:22:02.996943,142.4,1.0,books,Credit Card,False,transactions,,,,,,,,,351.25,Q4,1,2026,2,1,Friday,0,0,2025-09-27 05:22:03.002494,2026-02-06 05:22:02.996943,131,182,4,Occasional,False,True,False,False,False,False,False,False,182,4,351.25
942.0,CUST_00393,2025-09-20 05:22:02.996948,40.01,2.0,clothing,Debit Card,False,transactions,,,,,,,,,1145.53,Q1,0,2025,9,3,Saturday,1,0,2025-08-22 05:22:03.002710,2026-06-10 05:22:02.999544,28,58,10,Regular,False,False,True,False,False,False,False,False,58,10,1145.53
943.0,CUST_00447,2026-02-27 05:22:02.996959,149.72,3.0,books,PayPal,False,transactions,,,,,,,,,149.72,Q4,1,2026,2,1,Friday,0,0,2026-02-27 05:22:02.996959,2026-02-27 05:22:02.996959,0,161,1,One-time,False,True,False,False,False,False,False,False,161,1,149.72
944.0,CUST_00297,2026-02-08 05:22:02.996964,74.18,2.0,electronics,PayPal,False,transactions,,,,,,,,,533.72,Q2,0,2026,2,1,Sunday,1,0,2026-01-12 05:22:02.994791,2026-07-31 05:22:02.997031,27,7,4,Occasional,False,False,False,True,False,False,False,False,7,4,533.72
945.0,CUST_00249,2026-01-09 05:22:02.996970,111.33,3.0,home  garden,Debit Card,False,transactions,,,,,,,,,444.15999999999997,Q3,0,2026,1,1,Friday,0,0,2025-09-10 05:22:03.002431,2026-07-28 05:22:02.997300,120,10,5,Occasional,False,False,False,False,False,True,False,False,10,5,444.15999999999997
946.0,CUST_00426,2026-05-03 05:22:02.996975,114.02,5.0,clothing,Credit Card,False,transactions,,,,,,,,,236.79,Q3,0,2026,5,2,Sunday,1,0,2025-09-01 05:22:02.998779,2026-05-03 05:22:02.996975,243,96,2,Occasional,False,False,True,False,False,False,False,False,96,2,236.79
948.0,CUST_00227,2025-10-06 05:22:02.996986,133.26,5.0,beauty,PayPal,False,transactions,,,,,,,,,785.0,Q3,0,2025,10,4,Monday,0,0,2025-08-27 05:22:02.991067,2026-05-25 05:22:02.997848,40,74,7,Regular,True,False,False,False,False,False,False,False,74,7,785.0
949.0,CUST_00418,2026-06-08 05:22:02.996994,182.14,2.0,home  garden,Debit Card,False,transactions,,,,,,,,,994.5699999999999,Q4,1,2026,6,2,Monday,0,0,2025-09-27 05:22:02.998165,2026-07-23 05:22:02.995698,253,15,7,Regular,False,False,False,False,False,True,False,False,15,7,994.5699999999999
950.0,CUST_00158,2026-06-04 05:22:02.996999,130.98,2.0,home  garden,Wallet,False,transactions,,,,,,,,,550.55,Q3,0,2026,6,2,Thursday,0,0,2025-10-16 05:22:02.994959,2026-06-04 05:22:02.996999,231,64,4,Occasional,False,False,False,False,False,True,False,False,64,4,550.55
951.0,CUST_00402,2026-06-11 05:22:02.997004,88.64,1.0,electronics,Wallet,False,transactions,,,,,,,,,123.48,Q2,0,2026,6,2,Thursday,0,0,2026-06-11 05:22:02.997004,2026-07-16 05:22:03.000417,0,22,2,Occasional,False,False,False,True,False,False,False,False,22,2,123.48
952.0,CUST_00056,2026-07-22 05:22:02.997010,78.66,5.0,electronics,PayPal,False,transactions,,,,,,,,,322.91999999999996,Q2,0,2026,7,3,Wednesday,0,0,2025-08-24 05:22:03.000520,2026-07-22 05:22:02.997010,331,16,4,Occasional,False,False,False,True,False,False,False,False,16,4,322.91999999999996
953.0,CUST_00155,2025-08-31 05:22:02.997015,78.42,1.0,clothing,Debit Card,False,transactions,,,,,,,,,504.53,Q2,0,2025,8,3,Sunday,1,0,2025-08-31 05:22:02.997015,2026-03-23 05:22:02.993076,0,137,7,Regular,False,False,True,False,False,False,False,False,137,7,504.53
954.0,CUST_00103,2026-05-05 05:22:02.997020,146.98,3.0,electronics,PayPal,True,transactions,,,,,,,,,908.8100000000001,Q4,1,2026,5,2,Tuesday,0,0,2026-03-26 05:22:02.994312,2026-06-22 05:22:02.998768,40,46,6,Regular,False,False,False,True,False,False,False,False,46,6,908.8100000000001
955.0,CUST_00179,2026-02-08 05:22:02.997025,244.59,2.0,sports,Credit Card,False,transactions,,,,,,,,,788.22,Q4,1,2026,2,1,Sunday,1,0,2026-02-04 05:22:02.999847,2026-07-25 05:22:03.001062,3,13,7,Regular,False,False,False,False,False,False,True,False,13,7,788.22
956.0,CUST_00297,2026-07-31 05:22:02.997031,249.59,5.0,sports,PayPal,False,transactions,,,,,,,,,533.72,Q4,1,2026,7,3,Friday,0,0,2026-01-12 05:22:02.994791,2026-07-31 05:22:02.997031,200,7,4,Occasional,False,False,False,False,False,False,True,False,7,4,533.72
957.0,CUST_00387,2025-11-05 05:22:02.997036,77.06,1.0,clothing,Wallet,False,transactions,,,,,,,,,77.06,Q2,0,2025,11,4,Wednesday,0,1,2025-11-05 05:22:02.997036,2025-11-05 05:22:02.997036,0,275,1,One-time,False,False,True,False,False,False,False,False,275,1,77.06
958.0,CUST_00302,2026-05-05 05:22:02.997041,165.25,4.0,clothing,PayPal,True,transactions,,,,,,,,,874.78,Q4,1,2026,5,2,Tuesday,0,0,2025-09-04 05:22:02.995872,2026-05-10 05:22:02.993823,243,89,7,Regular,False,False,True,False,False,False,False,False,89,7,874.78
959.0,CUST_00218,2026-04-20 05:22:02.997046,66.32,5.0,sports,PayPal,False,transactions,,,,,,,,,381.53000000000003,Q2,0,2026,4,2,Monday,0,0,2025-08-14 05:22:03.001610,2026-06-16 05:22:02.993277,248,52,4,Occasional,False,False,False,False,False,False,True,False,52,4,381.53000000000003
960.0,CUST_00057,2025-11-14 05:22:02.997051,211.57,2.0,toys,PayPal,False,transactions,,,,,,,,,429.26,Q4,1,2025,11,4,Friday,0,1,2025-11-14 05:22:02.997051,2026-06-02 05:22:02.998649,0,66,4,Occasional,False,False,False,False,False,False,False,True,66,4,429.26
961.0,CUST_00021,2026-06-26 05:22:02.997056,70.42,3.0,toys,PayPal,False,transactions,,,,,,,,,280.83,Q2,0,2026,6,2,Friday,0,0,2025-10-31 05:22:02.994318,2026-06-26 05:22:02.997056,238,42,3,Occasional,False,False,False,False,False,False,False,True,42,3,280.83
962.0,CUST_00377,2026-03-01 05:22:02.997062,228.77,4.0,sports,PayPal,True,transactions,,,,,,,,,1291.2,Q4,1,2026,3,1,Sunday,1,0,2025-11-12 05:22:02.995617,2026-07-07 05:22:02.992600,109,31,9,Regular,False,False,False,False,False,False,True,False,31,9,1291.2
963.0,CUST_00220,2026-05-03 05:22:02.997067,161.45,1.0,toys,PayPal,False,transactions,,,,,,,,,919.2,Q4,1,2026,5,2,Sunday,1,0,2026-01-20 05:22:02.993206,2026-05-30 05:22:02.991164,103,69,7,Regular,False,False,False,False,False,False,False,True,69,7,919.2
964.0,CUST_00346,2025-11-29 05:22:02.997072,70.67,1.0,groceries,Credit Card,False,transactions,,,,,,,,,315.64,Q2,0,2025,11,4,Saturday,1,1,2025-11-29 05:22:02.997072,2026-07-20 05:22:02.995014,0,18,5,Occasional,False,False,False,False,True,False,False,False,18,5,315.64
965.0,CUST_00203,2026-01-14 05:22:02.997077,175.92,5.0,clothing,Debit Card,False,transactions,,,,,,,,,479.35,Q4,1,2026,1,1,Wednesday,0,0,2025-08-15 05:22:02.998114,2026-07-19 05:22:03.001094,151,19,6,Regular,False,False,True,False,False,False,False,False,19,6,479.35
966.0,CUST_00500,2026-04-28 05:22:02.997083,78.95,3.0,sports,Wallet,False,transactions,,,,,,,,,141.94,Q2,0,2026,4,2,Tuesday,0,0,2025-10-16 05:22:02.993553,2026-04-28 05:22:02.997083,194,101,2,Occasional,False,False,False,False,False,False,True,False,101,2,141.94
968.0,CUST_00411,2025-09-12 05:22:02.997098,89.97,4.0,beauty,Wallet,True,transactions,,,,,,,,,672.35,Q2,0,2025,9,3,Friday,0,0,2025-09-01 05:22:02.992733,2026-04-22 05:22:03.002817,11,106,8,Regular,True,False,False,False,False,False,False,False,106,8,672.35
969.0,CUST_00262,2026-03-18 05:22:02.997104,93.51,2.0,toys,PayPal,False,transactions,,,,,,,,,221.04000000000002,Q3,0,2026,3,1,Wednesday,0,0,2025-10-27 05:22:02.995536,2026-03-18 05:22:02.997104,142,142,2,Occasional,False,False,False,False,False,False,False,True,142,2,221.04000000000002
970.0,CUST_00119,2025-09-20 05:22:02.997111,121.65,2.0,electronics,Credit Card,True,transactions,,,,,,,,,369.5,Q3,0,2025,9,3,Saturday,1,0,2025-08-21 05:22:02.995748,2026-04-16 05:22:02.999571,30,113,5,Occasional,False,False,False,True,False,False,False,False,113,5,369.5
971.0,CUST_00256,2025-08-25 05:22:02.997117,34.04,1.0,home  garden,PayPal,False,transactions,,,,,,,,,272.3,Q1,0,2025,8,3,Monday,0,0,2025-08-25 05:22:02.997117,2026-06-22 05:22:03.003292,0,45,3,Occasional,False,False,False,False,False,True,False,False,45,3,272.3
972.0,CUST_00319,2025-09-22 05:22:02.997123,173.84,1.0,clothing,Wallet,True,transactions,,,,,,,,,471.9,Q4,1,2025,9,3,Monday,0,0,2025-08-30 05:22:03.003435,2026-06-13 05:22:03.000314,22,55,5,Occasional,False,False,True,False,False,False,False,False,55,5,471.9
973.0,CUST_00104,2026-03-10 05:22:02.997128,43.79,4.0,toys,PayPal,True,transactions,,,,,,,,,330.49,Q1,0,2026,3,1,Tuesday,0,0,2025-11-13 05:22:02.994902,2026-07-16 05:22:02.992287,117,22,6,Regular,False,False,False,False,False,False,False,True,22,6,330.49
974.0,CUST_00277,2025-11-01 05:22:02.997134,230.98,1.0,electronics,Credit Card,False,transactions,,,,,,,,,673.65,Q4,1,2025,11,4,Saturday,1,1,2025-08-24 05:22:03.003254,2026-04-06 05:22:02.999095,68,123,5,Occasional,False,False,False,True,False,False,False,False,123,5,673.65
975.0,CUST_00162,2026-01-27 05:22:02.997139,98.96,4.0,,Debit Card,False,transactions,,,,,,,,,592.21,Q3,0,2026,1,1,Tuesday,0,0,2025-11-09 05:22:02.996313,2026-06-21 05:22:02.999939,79,47,5,Occasional,False,False,False,False,False,False,False,False,47,5,592.21
976.0,CUST_00441,2026-03-05 05:22:02.997144,157.21,2.0,toys,PayPal,True,transactions,,,,,,,,,726.8,Q4,1,2026,3,1,Thursday,0,0,2025-10-20 05:22:02.993452,2026-06-14 05:22:02.991097,136,54,6,Regular,False,False,False,False,False,False,False,True,54,6,726.8
